GCMD:1ef327e1-6139-49ff-87c3-f959ea75a511	CORONA	SWEET:realmAstroStar/Corona	corona	corona		info(label-label,rdf(GCMD:1ef327e1-6139-49ff-87c3-f959ea75a511-CORONA,skos:prefLabel,(CORONA-CORONA)@en)-rdf(SWEET:realmAstroStar/Corona-corona,rdfs:label,(corona-corona)@en),downcase)	
GCMD:1ef327e1-6139-49ff-87c3-f959ea75a511	CORONA	SWEET:realmAstroStar/Corona	corona	corona		info(label-label,rdf(GCMD:1ef327e1-6139-49ff-87c3-f959ea75a511-CORONA,skos:prefLabel,(CORONA-CORONA)@en)-rdf(SWEET:realmAstroStar/Corona-corona,rdfs:label,(corona-corona)@en),stem)	
GCMD:1ef327e1-6139-49ff-87c3-f959ea75a511	CORONA	SWEET:realmGeolConstituent/Corona	corona	corona		info(label-label,rdf(GCMD:1ef327e1-6139-49ff-87c3-f959ea75a511-CORONA,skos:prefLabel,(CORONA-CORONA)@en)-rdf(SWEET:realmGeolConstituent/Corona-corona,rdfs:label,(corona-corona)@en),downcase)	
GCMD:1ef327e1-6139-49ff-87c3-f959ea75a511	CORONA	SWEET:realmGeolConstituent/Corona	corona	corona		info(label-label,rdf(GCMD:1ef327e1-6139-49ff-87c3-f959ea75a511-CORONA,skos:prefLabel,(CORONA-CORONA)@en)-rdf(SWEET:realmGeolConstituent/Corona-corona,rdfs:label,(corona-corona)@en),stem)	
GCMD:1efe6ac1-d375-44c3-b8ec-d0ff2987a881	ICEBERGS	SWEET:realmCryo/Iceberg	iceberg	iceberg		info(label-label,rdf(GCMD:1efe6ac1-d375-44c3-b8ec-d0ff2987a881-ICEBERGS,skos:prefLabel,(ICEBERGS-ICEBERGS)@en)-rdf(SWEET:realmCryo/Iceberg-iceberg,rdfs:label,(iceberg-iceberg)@en),stem)	
GCMD:1f10a307-df15-43e2-b3fa-5fe6df619f98	SNOW FACIES	SWEET:matrWater/SnowFacies	snow facies	snow faci		info(label-label,rdf(GCMD:1f10a307-df15-43e2-b3fa-5fe6df619f98-SNOW FACIES,skos:prefLabel,(SNOW FACIES-SNOW FACIES)@en)-rdf(SWEET:matrWater/SnowFacies-snow facies,rdfs:label,(snow facies-snow facies)@en),stem)	
GCMD:1f10a307-df15-43e2-b3fa-5fe6df619f98	SNOW FACIES	SWEET:matrWater/SnowFacies	snow facies	snow facies		info(label-label,rdf(GCMD:1f10a307-df15-43e2-b3fa-5fe6df619f98-SNOW FACIES,skos:prefLabel,(SNOW FACIES-SNOW FACIES)@en)-rdf(SWEET:matrWater/SnowFacies-snow facies,rdfs:label,(snow facies-snow facies)@en),downcase)	
GCMD:1f3c543d-9ca9-4db4-b4a5-d3e2fd71e4a4	VOLATILE ORGANIC COMPOUNDS	SWEET:matrOrganicCompound/VolatileOrganicCompound	volatile organic compound	volatile organic compound		info(label-label,rdf(GCMD:1f3c543d-9ca9-4db4-b4a5-d3e2fd71e4a4-VOLATILE ORGANIC COMPOUNDS,skos:prefLabel,(VOLATILE ORGANIC COMPOUNDS-VOLATILE ORGANIC COMPOUNDS)@en)-rdf(SWEET:matrOrganicCompound/VolatileOrganicCompound-volatile organic compound,rdfs:label,(volatile organic compound-volatile organic compound)@en),stem)	
GCMD:1f4cdbc4-0f65-4384-83c9-9422c280717d	PERMAFROST	SWEET:realmSoil/Permafrost	permafrost	permafrost		info(label-label,rdf(GCMD:1f4cdbc4-0f65-4384-83c9-9422c280717d-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en)-rdf(SWEET:realmSoil/Permafrost-permafrost,rdfs:label,(permafrost-permafrost)@en),downcase)	
GCMD:1f4cdbc4-0f65-4384-83c9-9422c280717d	PERMAFROST	SWEET:realmSoil/Permafrost	permafrost	permafrost		info(label-label,rdf(GCMD:1f4cdbc4-0f65-4384-83c9-9422c280717d-PERMAFROST,skos:prefLabel,(PERMAFROST-PERMAFROST)@en)-rdf(SWEET:realmSoil/Permafrost-permafrost,rdfs:label,(permafrost-permafrost)@en),stem)	
GCMD:1faaede0-2cd6-4447-b28b-0a28d9e2d067	VOLCANIC ACTIVITY	SWEET:phenGeolVolcano/VolcanicActivity	volcanic activity	volcanic act		info(label-label,rdf(GCMD:1faaede0-2cd6-4447-b28b-0a28d9e2d067-VOLCANIC ACTIVITY,skos:prefLabel,(VOLCANIC ACTIVITY-VOLCANIC ACTIVITY)@en)-rdf(SWEET:phenGeolVolcano/VolcanicActivity-volcanic activity,rdfs:label,(volcanic activity-volcanic activity)@en),stem)	
GCMD:1faaede0-2cd6-4447-b28b-0a28d9e2d067	VOLCANIC ACTIVITY	SWEET:phenGeolVolcano/VolcanicActivity	volcanic activity	volcanic activity		info(label-label,rdf(GCMD:1faaede0-2cd6-4447-b28b-0a28d9e2d067-VOLCANIC ACTIVITY,skos:prefLabel,(VOLCANIC ACTIVITY-VOLCANIC ACTIVITY)@en)-rdf(SWEET:phenGeolVolcano/VolcanicActivity-volcanic activity,rdfs:label,(volcanic activity-volcanic activity)@en),downcase)	
GCMD:200e9b2d-0201-4f52-9a5e-6dc6c4668ec9	SECONDARY PRODUCTION	SWEET:phenEcology/SecondaryProduction	secondary production	secondary product		info(label-label,rdf(GCMD:200e9b2d-0201-4f52-9a5e-6dc6c4668ec9-SECONDARY PRODUCTION,skos:prefLabel,(SECONDARY PRODUCTION-SECONDARY PRODUCTION)@en)-rdf(SWEET:phenEcology/SecondaryProduction-secondary production,rdfs:label,(secondary production-secondary production)@en),stem)	
GCMD:200e9b2d-0201-4f52-9a5e-6dc6c4668ec9	SECONDARY PRODUCTION	SWEET:phenEcology/SecondaryProduction	secondary production	secondary production		info(label-label,rdf(GCMD:200e9b2d-0201-4f52-9a5e-6dc6c4668ec9-SECONDARY PRODUCTION,skos:prefLabel,(SECONDARY PRODUCTION-SECONDARY PRODUCTION)@en)-rdf(SWEET:phenEcology/SecondaryProduction-secondary production,rdfs:label,(secondary production-secondary production)@en),downcase)	
GCMD:204b482b-449b-42c9-a5bb-f6da42bee3a4	MAGNETIC FIELD	SWEET:phenElecMag/MagneticField	magnetic field	magnetic field		info(label-label,rdf(GCMD:204b482b-449b-42c9-a5bb-f6da42bee3a4-MAGNETIC FIELD,skos:prefLabel,(MAGNETIC FIELD-MAGNETIC FIELD)@en)-rdf(SWEET:phenElecMag/MagneticField-magnetic field,rdfs:label,(magnetic field-magnetic field)@en),downcase)	
GCMD:204b482b-449b-42c9-a5bb-f6da42bee3a4	MAGNETIC FIELD	SWEET:phenElecMag/MagneticField	magnetic field	magnetic field		info(label-label,rdf(GCMD:204b482b-449b-42c9-a5bb-f6da42bee3a4-MAGNETIC FIELD,skos:prefLabel,(MAGNETIC FIELD-MAGNETIC FIELD)@en)-rdf(SWEET:phenElecMag/MagneticField-magnetic field,rdfs:label,(magnetic field-magnetic field)@en),stem)	
GCMD:2095acb5-14af-40fe-af22-e6af2e3528b5	FLAGELLATES	SWEET:matrMicrobiota/Flagellate	flagellate	flagel		info(label-label,rdf(GCMD:2095acb5-14af-40fe-af22-e6af2e3528b5-FLAGELLATES,skos:prefLabel,(FLAGELLATES-FLAGELLATES)@en)-rdf(SWEET:matrMicrobiota/Flagellate-flagellate,rdfs:label,(flagellate-flagellate)@en),stem)	
GCMD:20b41061-e6dc-47ef-b73b-00dc08a59618	SCATTERING	SWEET:procWave/Scattering	scattering	scatter		info(label-label,rdf(GCMD:20b41061-e6dc-47ef-b73b-00dc08a59618-SCATTERING,skos:prefLabel,(SCATTERING-SCATTERING)@en)-rdf(SWEET:procWave/Scattering-scattering,rdfs:label,(scattering-scattering)@en),stem)	
GCMD:20b41061-e6dc-47ef-b73b-00dc08a59618	SCATTERING	SWEET:procWave/Scattering	scattering	scattering		info(label-label,rdf(GCMD:20b41061-e6dc-47ef-b73b-00dc08a59618-SCATTERING,skos:prefLabel,(SCATTERING-SCATTERING)@en)-rdf(SWEET:procWave/Scattering-scattering,rdfs:label,(scattering-scattering)@en),downcase)	
GCMD:20b41061-e6dc-47ef-b73b-00dc08a59618	SCATTERING	SWEET:statePhysical/Scattered	scattered	scatter		info(label-label,rdf(GCMD:20b41061-e6dc-47ef-b73b-00dc08a59618-SCATTERING,skos:prefLabel,(SCATTERING-SCATTERING)@en)-rdf(SWEET:statePhysical/Scattered-scattered,rdfs:label,(scattered-scattered)@en),stem)	
GCMD:215f69b9-259a-4b82-9f8f-f96d4f5aaad2	ORGANIC MATTER	SWEET:realmSoil/OrganicMatter	organic matter	organic matt		info(label-label,rdf(GCMD:215f69b9-259a-4b82-9f8f-f96d4f5aaad2-ORGANIC MATTER,skos:prefLabel,(ORGANIC MATTER-ORGANIC MATTER)@en)-rdf(SWEET:realmSoil/OrganicMatter-organic matter,rdfs:label,(organic matter-organic matter)@en),stem)	
GCMD:215f69b9-259a-4b82-9f8f-f96d4f5aaad2	ORGANIC MATTER	SWEET:realmSoil/OrganicMatter	organic matter	organic matter		info(label-label,rdf(GCMD:215f69b9-259a-4b82-9f8f-f96d4f5aaad2-ORGANIC MATTER,skos:prefLabel,(ORGANIC MATTER-ORGANIC MATTER)@en)-rdf(SWEET:realmSoil/OrganicMatter-organic matter,rdfs:label,(organic matter-organic matter)@en),downcase)	
GCMD:226d05da-dd0b-4314-919a-0b259ce724b5	TURBULENCE	SWEET:phenFluidInstability/Turbulence	turbulence	turbul		info(label-label,rdf(GCMD:226d05da-dd0b-4314-919a-0b259ce724b5-TURBULENCE,skos:prefLabel,(TURBULENCE-TURBULENCE)@en)-rdf(SWEET:phenFluidInstability/Turbulence-turbulence,rdfs:label,(turbulence-turbulence)@en),stem)	
GCMD:226d05da-dd0b-4314-919a-0b259ce724b5	TURBULENCE	SWEET:phenFluidInstability/Turbulence	turbulence	turbulence		info(label-label,rdf(GCMD:226d05da-dd0b-4314-919a-0b259ce724b5-TURBULENCE,skos:prefLabel,(TURBULENCE-TURBULENCE)@en)-rdf(SWEET:phenFluidInstability/Turbulence-turbulence,rdfs:label,(turbulence-turbulence)@en),downcase)	
GCMD:226d05da-dd0b-4314-919a-0b259ce724b5	TURBULENCE	SWEET:stateFluid/Turbulent	turbulent	turbul		info(label-label,rdf(GCMD:226d05da-dd0b-4314-919a-0b259ce724b5-TURBULENCE,skos:prefLabel,(TURBULENCE-TURBULENCE)@en)-rdf(SWEET:stateFluid/Turbulent-turbulent,rdfs:label,(turbulent-turbulent)@en),stem)	
GCMD:227cf2d4-968a-4312-89e6-8c6bcf616e5d	TURBIDITY	SWEET:propIndex/Turbidity	turbidity	turbid		info(label-label,rdf(GCMD:227cf2d4-968a-4312-89e6-8c6bcf616e5d-TURBIDITY,skos:prefLabel,(TURBIDITY-TURBIDITY)@en)-rdf(SWEET:propIndex/Turbidity-turbidity,rdfs:label,(turbidity-turbidity)@en),stem)	
GCMD:227cf2d4-968a-4312-89e6-8c6bcf616e5d	TURBIDITY	SWEET:propIndex/Turbidity	turbidity	turbidity		info(label-label,rdf(GCMD:227cf2d4-968a-4312-89e6-8c6bcf616e5d-TURBIDITY,skos:prefLabel,(TURBIDITY-TURBIDITY)@en)-rdf(SWEET:propIndex/Turbidity-turbidity,rdfs:label,(turbidity-turbidity)@en),downcase)	
GCMD:227cf2d4-968a-4312-89e6-8c6bcf616e5d	TURBIDITY	SWEET:stateVisibility/Turbid	turbid	turbid		info(label-label,rdf(GCMD:227cf2d4-968a-4312-89e6-8c6bcf616e5d-TURBIDITY,skos:prefLabel,(TURBIDITY-TURBIDITY)@en)-rdf(SWEET:stateVisibility/Turbid-turbid,rdfs:label,(turbid-turbid)@en),stem)	
GCMD:22b339b5-1af5-46e3-8191-d93729001eeb	FRONTS	SWEET:phenAtmoFront/Front	front	front		info(label-label,rdf(GCMD:22b339b5-1af5-46e3-8191-d93729001eeb-FRONTS,skos:prefLabel,(FRONTS-FRONTS)@en)-rdf(SWEET:phenAtmoFront/Front-front,rdfs:label,(front-front)@en),stem)	
GCMD:235996b1-b1a8-4c20-bb1f-711fb1a0c952	PHYTOPLANKTON	SWEET:matrMicrobiota/Phytoplankton	phytoplankton	phytoplankton		info(label-label,rdf(GCMD:235996b1-b1a8-4c20-bb1f-711fb1a0c952-PHYTOPLANKTON,skos:prefLabel,(PHYTOPLANKTON-PHYTOPLANKTON)@en)-rdf(SWEET:matrMicrobiota/Phytoplankton-phytoplankton,rdfs:label,(phytoplankton-phytoplankton)@en),downcase)	
GCMD:235996b1-b1a8-4c20-bb1f-711fb1a0c952	PHYTOPLANKTON	SWEET:matrMicrobiota/Phytoplankton	phytoplankton	phytoplankton		info(label-label,rdf(GCMD:235996b1-b1a8-4c20-bb1f-711fb1a0c952-PHYTOPLANKTON,skos:prefLabel,(PHYTOPLANKTON-PHYTOPLANKTON)@en)-rdf(SWEET:matrMicrobiota/Phytoplankton-phytoplankton,rdfs:label,(phytoplankton-phytoplankton)@en),stem)	
GCMD:23703b6b-ee15-4512-b5b2-f441547e2edf	CLIMATE INDICATORS	SWEET:propIndex/ClimateIndicator	climate indicator	climate ind		info(label-label,rdf(GCMD:23703b6b-ee15-4512-b5b2-f441547e2edf-CLIMATE INDICATORS,skos:prefLabel,(CLIMATE INDICATORS-CLIMATE INDICATORS)@en)-rdf(SWEET:propIndex/ClimateIndicator-climate indicator,rdfs:label,(climate indicator-climate indicator)@en),stem)	
GCMD:23822618-39a2-4b2b-9162-37bb0651c118	RADIOCARBON	SWEET:matrIsotope/Radiocarbon	radiocarbon	radiocarbon		info(label-label,rdf(GCMD:23822618-39a2-4b2b-9162-37bb0651c118-RADIOCARBON,skos:prefLabel,(RADIOCARBON-RADIOCARBON)@en)-rdf(SWEET:matrIsotope/Radiocarbon-radiocarbon,rdfs:label,(radiocarbon-radiocarbon)@en),downcase)	
GCMD:23822618-39a2-4b2b-9162-37bb0651c118	RADIOCARBON	SWEET:matrIsotope/Radiocarbon	radiocarbon	radiocarbon		info(label-label,rdf(GCMD:23822618-39a2-4b2b-9162-37bb0651c118-RADIOCARBON,skos:prefLabel,(RADIOCARBON-RADIOCARBON)@en)-rdf(SWEET:matrIsotope/Radiocarbon-radiocarbon,rdfs:label,(radiocarbon-radiocarbon)@en),stem)	
GCMD:250ce118-46e7-4dec-9e44-8054c9318cff	SOLAR FORCING	SWEET:propEnergyFlux/SolarForcing	solar forcing	solar forc		info(label-label,rdf(GCMD:250ce118-46e7-4dec-9e44-8054c9318cff-SOLAR FORCING,skos:prefLabel,(SOLAR FORCING-SOLAR FORCING)@en)-rdf(SWEET:propEnergyFlux/SolarForcing-solar forcing,rdfs:label,(solar forcing-solar forcing)@en),stem)	
GCMD:250ce118-46e7-4dec-9e44-8054c9318cff	SOLAR FORCING	SWEET:propEnergyFlux/SolarForcing	solar forcing	solar forcing		info(label-label,rdf(GCMD:250ce118-46e7-4dec-9e44-8054c9318cff-SOLAR FORCING,skos:prefLabel,(SOLAR FORCING-SOLAR FORCING)@en)-rdf(SWEET:propEnergyFlux/SolarForcing-solar forcing,rdfs:label,(solar forcing-solar forcing)@en),downcase)	
GCMD:253ccaf2-dd4c-4fc1-923d-1aea542a51b0	VORTICITY	SWEET:propRotation/Vorticity	vorticity	vortic		info(label-label,rdf(GCMD:253ccaf2-dd4c-4fc1-923d-1aea542a51b0-VORTICITY,skos:prefLabel,(VORTICITY-VORTICITY)@en)-rdf(SWEET:propRotation/Vorticity-vorticity,rdfs:label,(vorticity-vorticity)@en),stem)	
GCMD:253ccaf2-dd4c-4fc1-923d-1aea542a51b0	VORTICITY	SWEET:propRotation/Vorticity	vorticity	vorticity		info(label-label,rdf(GCMD:253ccaf2-dd4c-4fc1-923d-1aea542a51b0-VORTICITY,skos:prefLabel,(VORTICITY-VORTICITY)@en)-rdf(SWEET:propRotation/Vorticity-vorticity,rdfs:label,(vorticity-vorticity)@en),downcase)	
GCMD:2565d1be-7468-4969-9367-e21719c006a1	AVALANCHE	SWEET:phenGeolGeomorphology/Avalanche	avalanche	avalanch		info(label-label,rdf(GCMD:2565d1be-7468-4969-9367-e21719c006a1-AVALANCHE,skos:prefLabel,(AVALANCHE-AVALANCHE)@en)-rdf(SWEET:phenGeolGeomorphology/Avalanche-avalanche,rdfs:label,(avalanche-avalanche)@en),stem)	
GCMD:2565d1be-7468-4969-9367-e21719c006a1	AVALANCHE	SWEET:phenGeolGeomorphology/Avalanche	avalanche	avalanche		info(label-label,rdf(GCMD:2565d1be-7468-4969-9367-e21719c006a1-AVALANCHE,skos:prefLabel,(AVALANCHE-AVALANCHE)@en)-rdf(SWEET:phenGeolGeomorphology/Avalanche-avalanche,rdfs:label,(avalanche-avalanche)@en),downcase)	
GCMD:26558c08-beca-4ef0-9ea3-b000504ece60	SEDIMENTS	SWEET:matrSediment/Sediment	sediment	sediment		info(label-label,rdf(GCMD:26558c08-beca-4ef0-9ea3-b000504ece60-SEDIMENTS,skos:prefLabel,(SEDIMENTS-SEDIMENTS)@en)-rdf(SWEET:matrSediment/Sediment-sediment,rdfs:label,(sediment-sediment)@en),stem)	
GCMD:26558c08-beca-4ef0-9ea3-b000504ece60	SEDIMENTS	SWEET:phenGeolGeomorphology/Sedimentation	sedimentation	sediment		info(label-label,rdf(GCMD:26558c08-beca-4ef0-9ea3-b000504ece60-SEDIMENTS,skos:prefLabel,(SEDIMENTS-SEDIMENTS)@en)-rdf(SWEET:phenGeolGeomorphology/Sedimentation-sedimentation,rdfs:label,(sedimentation-sedimentation)@en),stem)	
GCMD:26637389-f4f6-47a0-9c3d-17e93ab99dea	AEOLIAN LANDFORMS	SWEET:realmLandAeolian/AeolianLandform	aeolian landform	aeolian landform		info(label-label,rdf(GCMD:26637389-f4f6-47a0-9c3d-17e93ab99dea-AEOLIAN LANDFORMS,skos:prefLabel,(AEOLIAN LANDFORMS-AEOLIAN LANDFORMS)@en)-rdf(SWEET:realmLandAeolian/AeolianLandform-aeolian landform,rdfs:label,(aeolian landform-aeolian landform)@en),stem)	
GCMD:269c7277-fa8f-4c1c-bd8b-ab772c1df4e5	DRAINAGE	SWEET:phenHydro/Drainage	drainage	drainag		info(label-label,rdf(GCMD:269c7277-fa8f-4c1c-bd8b-ab772c1df4e5-DRAINAGE,skos:prefLabel,(DRAINAGE-DRAINAGE)@en)-rdf(SWEET:phenHydro/Drainage-drainage,rdfs:label,(drainage-drainage)@en),stem)	
GCMD:269c7277-fa8f-4c1c-bd8b-ab772c1df4e5	DRAINAGE	SWEET:phenHydro/Drainage	drainage	drainage		info(label-label,rdf(GCMD:269c7277-fa8f-4c1c-bd8b-ab772c1df4e5-DRAINAGE,skos:prefLabel,(DRAINAGE-DRAINAGE)@en)-rdf(SWEET:phenHydro/Drainage-drainage,rdfs:label,(drainage-drainage)@en),downcase)	
GCMD:26afa886-4866-4536-be3a-6f9db9aacd97	CARBON DIOXIDE	SWEET:matrCompound/CarbonDioxide	carbon dioxide	carbon dioxid		info(label-label,rdf(GCMD:26afa886-4866-4536-be3a-6f9db9aacd97-CARBON DIOXIDE,skos:prefLabel,(CARBON DIOXIDE-CARBON DIOXIDE)@en)-rdf(SWEET:matrCompound/CarbonDioxide-carbon dioxide,rdfs:label,(carbon dioxide-carbon dioxide)@en),stem)	
GCMD:26afa886-4866-4536-be3a-6f9db9aacd97	CARBON DIOXIDE	SWEET:matrCompound/CarbonDioxide	carbon dioxide	carbon dioxide		info(label-label,rdf(GCMD:26afa886-4866-4536-be3a-6f9db9aacd97-CARBON DIOXIDE,skos:prefLabel,(CARBON DIOXIDE-CARBON DIOXIDE)@en)-rdf(SWEET:matrCompound/CarbonDioxide-carbon dioxide,rdfs:label,(carbon dioxide-carbon dioxide)@en),downcase)	
GCMD:26fc4850-7ba9-44d8-a156-5c623e17b72f	EVAPOTRANSPIRATION	SWEET:propSpaceThickness/Evapotranspiration	evapotranspiration	evapotranspir		info(label-label,rdf(GCMD:26fc4850-7ba9-44d8-a156-5c623e17b72f-EVAPOTRANSPIRATION,skos:prefLabel,(EVAPOTRANSPIRATION-EVAPOTRANSPIRATION)@en)-rdf(SWEET:propSpaceThickness/Evapotranspiration-evapotranspiration,rdfs:label,(evapotranspiration-evapotranspiration)@en),stem)	
GCMD:26fc4850-7ba9-44d8-a156-5c623e17b72f	EVAPOTRANSPIRATION	SWEET:propSpaceThickness/Evapotranspiration	evapotranspiration	evapotranspiration		info(label-label,rdf(GCMD:26fc4850-7ba9-44d8-a156-5c623e17b72f-EVAPOTRANSPIRATION,skos:prefLabel,(EVAPOTRANSPIRATION-EVAPOTRANSPIRATION)@en)-rdf(SWEET:propSpaceThickness/Evapotranspiration-evapotranspiration,rdfs:label,(evapotranspiration-evapotranspiration)@en),downcase)	
GCMD:27478148-b4b6-4c89-8829-08d2ee7bfe10	CLOUD CONDENSATION NUCLEI	SWEET:matrAerosol/CloudCondensationNuclei	cloud condensation nuclei	cloud condensation nuclei		info(label-label,rdf(GCMD:27478148-b4b6-4c89-8829-08d2ee7bfe10-CLOUD CONDENSATION NUCLEI,skos:prefLabel,(CLOUD CONDENSATION NUCLEI-CLOUD CONDENSATION NUCLEI)@en)-rdf(SWEET:matrAerosol/CloudCondensationNuclei-cloud condensation nuclei,rdfs:label,(cloud condensation nuclei-cloud condensation nuclei)@en),downcase)	
GCMD:27478148-b4b6-4c89-8829-08d2ee7bfe10	CLOUD CONDENSATION NUCLEI	SWEET:matrAerosol/CloudCondensationNuclei	cloud condensation nuclei	cloud condensation nuclei		info(label-label,rdf(GCMD:27478148-b4b6-4c89-8829-08d2ee7bfe10-CLOUD CONDENSATION NUCLEI,skos:prefLabel,(CLOUD CONDENSATION NUCLEI-CLOUD CONDENSATION NUCLEI)@en)-rdf(SWEET:matrAerosol/CloudCondensationNuclei-cloud condensation nuclei,rdfs:label,(cloud condensation nuclei-cloud condensation nuclei)@en),stem)	
GCMD:27d63fe6-9970-46fd-9b22-a58e52efc57b	HYPOCHLOROUS ACID	SWEET:matrCompound/HypochlorousAcid	hypochlorous acid	hypochlorous acid		info(label-label,rdf(GCMD:27d63fe6-9970-46fd-9b22-a58e52efc57b-HYPOCHLOROUS ACID,skos:prefLabel,(HYPOCHLOROUS ACID-HYPOCHLOROUS ACID)@en)-rdf(SWEET:matrCompound/HypochlorousAcid-hypochlorous acid,rdfs:label,(hypochlorous acid-hypochlorous acid)@en),downcase)	
GCMD:27d63fe6-9970-46fd-9b22-a58e52efc57b	HYPOCHLOROUS ACID	SWEET:matrCompound/HypochlorousAcid	hypochlorous acid	hypochlorous acid		info(label-label,rdf(GCMD:27d63fe6-9970-46fd-9b22-a58e52efc57b-HYPOCHLOROUS ACID,skos:prefLabel,(HYPOCHLOROUS ACID-HYPOCHLOROUS ACID)@en)-rdf(SWEET:matrCompound/HypochlorousAcid-hypochlorous acid,rdfs:label,(hypochlorous acid-hypochlorous acid)@en),stem)	
GCMD:28dc7895-3365-4bab-9946-3b247f4137b0	PHYTOPLANKTON	SWEET:matrMicrobiota/Phytoplankton	phytoplankton	phytoplankton		info(label-label,rdf(GCMD:28dc7895-3365-4bab-9946-3b247f4137b0-PHYTOPLANKTON,skos:prefLabel,(PHYTOPLANKTON-PHYTOPLANKTON)@en)-rdf(SWEET:matrMicrobiota/Phytoplankton-phytoplankton,rdfs:label,(phytoplankton-phytoplankton)@en),downcase)	
GCMD:28dc7895-3365-4bab-9946-3b247f4137b0	PHYTOPLANKTON	SWEET:matrMicrobiota/Phytoplankton	phytoplankton	phytoplankton		info(label-label,rdf(GCMD:28dc7895-3365-4bab-9946-3b247f4137b0-PHYTOPLANKTON,skos:prefLabel,(PHYTOPLANKTON-PHYTOPLANKTON)@en)-rdf(SWEET:matrMicrobiota/Phytoplankton-phytoplankton,rdfs:label,(phytoplankton-phytoplankton)@en),stem)	
GCMD:291a51b8-07e5-4a66-8140-d140d69843db	MARSHES	SWEET:realmHydroBody/Marsh	marsh	marsh		info(label-label,rdf(GCMD:291a51b8-07e5-4a66-8140-d140d69843db-MARSHES,skos:prefLabel,(MARSHES-MARSHES)@en)-rdf(SWEET:realmHydroBody/Marsh-marsh,rdfs:label,(marsh-marsh)@en),stem)	
GCMD:296b7bc4-c031-48ea-bb6d-99f7c971c953	CORAL DEPOSITS	SWEET:matrNaturalResource/CoralDeposit	coral deposit	coral deposit		info(label-label,rdf(GCMD:296b7bc4-c031-48ea-bb6d-99f7c971c953-CORAL DEPOSITS,skos:prefLabel,(CORAL DEPOSITS-CORAL DEPOSITS)@en)-rdf(SWEET:matrNaturalResource/CoralDeposit-coral deposit,rdfs:label,(coral deposit-coral deposit)@en),stem)	
GCMD:29dbe37e-22e6-4d02-844f-60359fbbc130	STRESS	SWEET:phenSystem/Stress	stress	stress		info(label-label,rdf(GCMD:29dbe37e-22e6-4d02-844f-60359fbbc130-STRESS,skos:prefLabel,(STRESS-STRESS)@en)-rdf(SWEET:phenSystem/Stress-stress,rdfs:label,(stress-stress)@en),downcase)	
GCMD:29dbe37e-22e6-4d02-844f-60359fbbc130	STRESS	SWEET:phenSystem/Stress	stress	stress		info(label-label,rdf(GCMD:29dbe37e-22e6-4d02-844f-60359fbbc130-STRESS,skos:prefLabel,(STRESS-STRESS)@en)-rdf(SWEET:phenSystem/Stress-stress,rdfs:label,(stress-stress)@en),stem)	
GCMD:29dbe37e-22e6-4d02-844f-60359fbbc130	STRESS	SWEET:propPressure/Stress	stress	stress		info(label-label,rdf(GCMD:29dbe37e-22e6-4d02-844f-60359fbbc130-STRESS,skos:prefLabel,(STRESS-STRESS)@en)-rdf(SWEET:propPressure/Stress-stress,rdfs:label,(stress-stress)@en),downcase)	
GCMD:29dbe37e-22e6-4d02-844f-60359fbbc130	STRESS	SWEET:propPressure/Stress	stress	stress		info(label-label,rdf(GCMD:29dbe37e-22e6-4d02-844f-60359fbbc130-STRESS,skos:prefLabel,(STRESS-STRESS)@en)-rdf(SWEET:propPressure/Stress-stress,rdfs:label,(stress-stress)@en),stem)	
GCMD:2a60df4a-a0d7-4e4b-b02a-372a083f0170	EMISSIONS	SWEET:phenReaction/Emission	emission	emiss		info(label-label,rdf(GCMD:2a60df4a-a0d7-4e4b-b02a-372a083f0170-EMISSIONS,skos:prefLabel,(EMISSIONS-EMISSIONS)@en)-rdf(SWEET:phenReaction/Emission-emission,rdfs:label,(emission-emission)@en),stem)	
GCMD:2a60df4a-a0d7-4e4b-b02a-372a083f0170	EMISSIONS	SWEET:procWave/Emission	emission	emiss		info(label-label,rdf(GCMD:2a60df4a-a0d7-4e4b-b02a-372a083f0170-EMISSIONS,skos:prefLabel,(EMISSIONS-EMISSIONS)@en)-rdf(SWEET:procWave/Emission-emission,rdfs:label,(emission-emission)@en),stem)	
GCMD:2a60df4a-a0d7-4e4b-b02a-372a083f0170	EMISSIONS	SWEET:propFraction/Emissivity	emissivity	emiss		info(label-label,rdf(GCMD:2a60df4a-a0d7-4e4b-b02a-372a083f0170-EMISSIONS,skos:prefLabel,(EMISSIONS-EMISSIONS)@en)-rdf(SWEET:propFraction/Emissivity-emissivity,rdfs:label,(emissivity-emissivity)@en),stem)	
GCMD:2ab4134d-1ac7-4421-a7a6-659a542aff4c	SULFATE	SWEET:matrCompound/Sulfate	sulfate	sulfat		info(label-label,rdf(GCMD:2ab4134d-1ac7-4421-a7a6-659a542aff4c-SULFATE,skos:prefLabel,(SULFATE-SULFATE)@en)-rdf(SWEET:matrCompound/Sulfate-sulfate,rdfs:label,(sulfate-sulfate)@en),stem)	
GCMD:2ab4134d-1ac7-4421-a7a6-659a542aff4c	SULFATE	SWEET:matrCompound/Sulfate	sulfate	sulfate		info(label-label,rdf(GCMD:2ab4134d-1ac7-4421-a7a6-659a542aff4c-SULFATE,skos:prefLabel,(SULFATE-SULFATE)@en)-rdf(SWEET:matrCompound/Sulfate-sulfate,rdfs:label,(sulfate-sulfate)@en),downcase)	
